Hour,North,West,Rose,Health Sciences,Fraser,Thunderbird,University Lot Blvd_x,University Lot Blvd_y,University Lot Blvd
2020-01-06 18:00:00,72,163.0,88,121,49,176,46.0,46.0,46.0
2020-01-06 19:00:00,44,95.0,48,73,33,145,37.0,37.0,37.0
2020-01-06 20:00:00,23,64.0,36,62,10,121,35.0,35.0,35.0
2020-01-06 21:00:00,1,19.0,29,52,4,57,34.0,34.0,34.0
2020-01-06 22:00:00,4,15.0,29,50,1,28,31.0,31.0,31.0
2020-01-06 23:00:00,16,3.0,31,16,1,13,32.0,32.0,32.0
2020-01-07 00:00:00,16,3.0,31,14,0,5,32.0,32.0,32.0
2020-01-07 01:00:00,18,0.0,30,13,0,4,33.0,33.0,33.0
2020-01-07 02:00:00,18,0.0,30,13,0,5,33.0,33.0,33.0
2020-01-07 03:00:00,16,0.0,30,13,0,4,33.0,33.0,33.0
2020-01-07 04:00:00,15,0.0,31,14,0,5,33.0,33.0,33.0
2020-01-07 05:00:00,23,18.0,31,34,1,19,33.0,33.0,33.0
2020-01-07 06:00:00,60,90.0,44,140,11,72,33.0,33.0,33.0
2020-01-07 07:00:00,148,345.0,88,395,73,320,34.0,34.0,34.0
2020-01-07 08:00:00,322,558.0,244,740,227,688,38.0,38.0,38.0
2020-01-07 09:00:00,522,833.0,452,951,414,940,46.0,46.0,46.0
2020-01-07 10:00:00,626,974.0,601,1040,501,1026,49.0,49.0,49.0
2020-01-07 11:00:00,673,1004.0,656,1031,537,1057,48.0,48.0,48.0
2020-01-07 12:00:00,665,987.0,684,1021,709,1065,55.0,55.0,55.0
2020-01-07 13:00:00,667,1003.0,702,1022,721,1072,56.0,56.0,56.0
2020-01-07 14:00:00,609,929.0,670,981,686,1005,54.0,54.0,54.0
2020-01-07 15:00:00,524,747.0,599,822,619,847,47.0,47.0,47.0
2020-01-07 16:00:00,363,543.0,432,505,440,578,47.0,47.0,47.0
2020-01-07 17:00:00,186,328.0,317,264,294,316,43.0,43.0,43.0
2020-01-07 18:00:00,96,172.0,179,168,234,170,47.0,47.0,47.0
2020-01-07 19:00:00,37,81.0,91,106,199,121,43.0,43.0,43.0
2020-01-07 20:00:00,4,45.0,70,87,176,70,36.0,36.0,36.0
2020-01-07 21:00:00,2,1.0,64,72,162,52,37.0,37.0,37.0
2020-01-07 22:00:00,4,1.0,52,70,159,22,34.0,34.0,34.0
2020-01-07 23:00:00,15,0.0,53,43,158,0,34.0,34.0,34.0
2020-01-08 00:00:00,16,0.0,52,36,158,2,35.0,35.0,35.0
2020-01-08 01:00:00,15,0.0,52,36,154,0,36.0,36.0,36.0
2020-01-08 02:00:00,16,0.0,52,35,154,0,35.0,35.0,35.0
2020-01-08 03:00:00,16,0.0,50,35,153,2,35.0,35.0,35.0
2020-01-08 04:00:00,14,0.0,50,37,153,1,35.0,35.0,35.0
2020-01-08 05:00:00,17,17.0,51,52,156,16,35.0,35.0,35.0
2020-01-08 06:00:00,59,99.0,60,162,163,102,36.0,36.0,36.0
2020-01-08 07:00:00,147,374.0,127,414,228,335,38.0,38.0,38.0
2020-01-08 08:00:00,387,697.0,337,729,425,718,44.0,44.0,44.0
2020-01-08 09:00:00,584,927.0,535,953,598,1071,48.0,48.0,48.0
2020-01-08 10:00:00,662,1008.0,608,1033,664,1173,50.0,50.0,50.0
2020-01-08 11:00:00,710,1063.0,649,1039,674,1195,51.0,51.0,51.0
2020-01-08 12:00:00,705,1052.0,676,1042,680,1169,57.0,57.0,57.0
2020-01-08 13:00:00,677,1012.0,687,1018,672,1162,50.0,50.0,50.0
2020-01-08 14:00:00,615,909.0,630,967,631,1095,44.0,44.0,44.0
2020-01-08 15:00:00,535,743.0,518,792,561,962,44.0,44.0,44.0
2020-01-08 16:00:00,340,503.0,361,452,381,661,47.0,47.0,47.0
2020-01-08 17:00:00,183,313.0,240,234,251,412,48.0,48.0,48.0
2020-01-08 18:00:00,134,234.0,173,152,191,353,47.0,47.0,47.0
2020-01-08 19:00:00,83,138.0,110,97,176,270,43.0,43.0,43.0
2020-01-08 20:00:00,43,100.0,76,83,143,190,42.0,42.0,42.0
2020-01-08 21:00:00,1,37.0,67,73,137,151,41.0,41.0,41.0
2020-01-08 22:00:00,5,43.0,60,66,131,107,39.0,39.0,39.0
2020-01-08 23:00:00,1,29.0,56,36,129,47,39.0,39.0,39.0
2020-01-09 00:00:00,3,17.0,56,32,127,3,38.0,38.0,38.0
2020-01-09 01:00:00,2,11.0,54,32,123,0,39.0,39.0,39.0
2020-01-09 02:00:00,1,6.0,54,32,123,1,38.0,38.0,38.0
2020-01-09 03:00:00,3,6.0,54,32,122,0,38.0,38.0,38.0
2020-01-09 04:00:00,3,6.0,54,32,122,0,38.0,38.0,38.0
2020-01-09 05:00:00,10,19.0,55,48,124,12,38.0,38.0,38.0
2020-01-09 06:00:00,49,94.0,56,155,133,70,39.0,39.0,39.0
2020-01-09 07:00:00,153,340.0,100,403,202,286,41.0,41.0,41.0
2020-01-09 08:00:00,361,544.0,258,730,339,622,48.0,48.0,48.0
2020-01-09 09:00:00,545,831.0,484,949,524,933,53.0,53.0,53.0
2020-01-09 10:00:00,625,981.0,643,1026,617,1056,56.0,56.0,56.0
2020-01-09 11:00:00,636,1011.0,691,1035,710,1063,61.0,61.0,61.0
2020-01-09 12:00:00,642,982.0,706,1020,700,1070,53.0,53.0,53.0
2020-01-09 13:00:00,623,1024.0,726,1014,704,1087,52.0,52.0,52.0
2020-01-09 14:00:00,580,949.0,670,974,677,1010,52.0,52.0,52.0
2020-01-09 15:00:00,513,746.0,599,806,595,859,53.0,53.0,53.0
2020-01-09 16:00:00,346,556.0,502,484,446,581,49.0,49.0,49.0
2020-01-09 17:00:00,207,334.0,357,253,298,352,46.0,46.0,46.0
2020-01-09 18:00:00,134,203.0,244,168,247,221,60.0,60.0,60.0
2020-01-09 19:00:00,77,110.0,140,108,206,151,67.0,67.0,67.0
2020-01-09 20:00:00,13,59.0,103,90,185,110,62.0,62.0,62.0
2020-01-09 21:00:00,1,23.0,78,81,160,96,52.0,52.0,52.0
2020-01-09 22:00:00,5,15.0,72,75,157,60,50.0,50.0,50.0
2020-01-09 23:00:00,4,3.0,71,46,157,22,52.0,52.0,52.0
2020-01-10 00:00:00,0,5.0,72,44,158,7,51.0,51.0,51.0
2020-01-10 01:00:00,3,5.0,70,43,156,6,50.0,50.0,50.0
2020-01-10 02:00:00,1,0.0,69,42,156,5,51.0,51.0,51.0
2020-01-10 03:00:00,1,0.0,69,41,155,6,51.0,51.0,51.0
2020-01-10 04:00:00,1,0.0,69,42,155,6,51.0,51.0,51.0
2020-01-10 05:00:00,8,14.0,69,58,156,24,51.0,51.0,51.0
2020-01-10 06:00:00,44,68.0,73,158,164,77,52.0,52.0,52.0
2020-01-10 07:00:00,125,271.0,120,373,217,266,54.0,54.0,54.0
2020-01-10 08:00:00,301,527.0,278,625,342,529,60.0,60.0,60.0
2020-01-10 09:00:00,445,708.0,433,772,465,773,68.0,68.0,68.0
2020-01-10 10:00:00,496,789.0,529,782,501,899,69.0,69.0,69.0
2020-01-10 11:00:00,521,831.0,550,780,515,901,71.0,71.0,71.0
2020-01-10 12:00:00,905,1141.0,550,1017,671,857,70.0,70.0,70.0
2020-01-10 13:00:00,877,1060.0,534,1015,657,835,65.0,65.0,65.0
2020-01-10 14:00:00,825,957.0,470,977,630,763,62.0,62.0,62.0
2020-01-10 15:00:00,740,808.0,355,859,552,605,62.0,62.0,62.0
2020-01-10 16:00:00,594,606.0,243,588,431,368,59.0,59.0,59.0
2020-01-10 17:00:00,495,464.0,147,432,363,192,65.0,65.0,65.0
2020-01-10 18:00:00,485,410.0,111,396,375,130,72.0,72.0,72.0
2020-01-10 19:00:00,466,384.0,92,350,376,68,60.0,60.0,60.0
2020-01-10 20:00:00,427,371.0,90,336,369,63,57.0,57.0,57.0
2020-01-10 21:00:00,387,363.0,85,330,314,49,53.0,53.0,53.0
2020-01-10 22:00:00,375,361.0,82,319,311,20,53.0,53.0,53.0
2020-01-10 23:00:00,376,345.0,82,291,312,5,53.0,53.0,53.0
2020-01-11 00:00:00,377,336.0,80,290,309,0,53.0,53.0,53.0
2020-01-11 01:00:00,378,330.0,75,289,306,1,52.0,52.0,52.0
2020-01-11 02:00:00,382,320.0,75,289,306,0,53.0,53.0,53.0
2020-01-11 03:00:00,385,317.0,75,288,306,1,53.0,53.0,53.0
2020-01-11 04:00:00,387,317.0,75,288,306,2,53.0,53.0,53.0
2020-01-11 05:00:00,390,319.0,74,293,306,3,53.0,53.0,53.0
2020-01-11 06:00:00,403,332.0,76,336,305,6,53.0,53.0,53.0
2020-01-11 07:00:00,419,364.0,81,358,311,26,53.0,53.0,53.0
2020-01-11 08:00:00,468,406.0,115,389,354,81,55.0,55.0,55.0
2020-01-11 09:00:00,512,438.0,137,405,370,132,65.0,65.0,65.0
2020-01-11 10:00:00,524,449.0,149,444,376,144,68.0,68.0,68.0
2020-01-11 11:00:00,524,459.0,162,462,381,161,62.0,62.0,62.0
2020-01-11 12:00:00,510,457.0,168,458,370,160,60.0,60.0,60.0
2020-01-11 13:00:00,495,446.0,173,457,380,174,61.0,61.0,61.0
2020-01-11 14:00:00,485,446.0,199,460,376,172,64.0,64.0,64.0
2020-01-11 15:00:00,491,425.0,172,421,373,127,65.0,65.0,65.0
2020-01-11 16:00:00,468,397.0,148,398,336,100,76.0,76.0,76.0
2020-01-11 17:00:00,461,361.0,134,367,312,117,85.0,85.0,85.0
2020-01-11 18:00:00,455,330.0,189,371,303,90,99.0,99.0,99.0
2020-01-11 19:00:00,462,317.0,242,343,308,48,101.0,101.0,101.0
2020-01-11 20:00:00,444,315.0,226,335,307,34,96.0,96.0,96.0
2020-01-11 21:00:00,404,324.0,121,324,305,28,82.0,82.0,82.0
2020-01-11 22:00:00,397,333.0,87,314,304,18,75.0,75.0,75.0
2020-01-11 23:00:00,394,336.0,78,299,302,14,76.0,76.0,76.0
2020-01-12 00:00:00,391,337.0,77,297,301,7,76.0,76.0,76.0
2020-01-12 01:00:00,397,337.0,76,298,296,0,77.0,77.0,77.0
2020-01-12 02:00:00,397,339.0,76,297,297,2,76.0,76.0,76.0
2020-01-12 03:00:00,397,340.0,76,297,298,1,76.0,76.0,76.0
2020-01-12 04:00:00,396,341.0,76,297,298,0,76.0,76.0,76.0
2020-01-12 05:00:00,397,342.0,76,298,298,3,76.0,76.0,76.0
2020-01-12 06:00:00,396,343.0,77,325,299,9,76.0,76.0,76.0
2020-01-12 07:00:00,398,353.0,78,338,300,17,76.0,76.0,76.0
2020-01-12 08:00:00,420,363.0,82,355,327,44,78.0,78.0,78.0
2020-01-12 09:00:00,437,368.0,83,362,337,83,82.0,82.0,82.0
2020-01-12 10:00:00,464,385.0,90,370,343,74,83.0,83.0,83.0
2020-01-12 11:00:00,482,378.0,93,381,347,73,86.0,86.0,86.0
2020-01-12 12:00:00,482,361.0,107,395,354,74,79.0,79.0,79.0
2020-01-12 13:00:00,471,373.0,118,398,367,74,79.0,79.0,79.0
2020-01-12 14:00:00,478,374.0,127,405,363,80,90.0,90.0,90.0
2020-01-12 15:00:00,509,373.0,129,386,330,86,103.0,103.0,103.0
2020-01-12 16:00:00,473,355.0,124,364,319,51,100.0,100.0,100.0
2020-01-12 17:00:00,443,339.0,143,344,317,27,82.0,82.0,82.0
2020-01-12 18:00:00,439,331.0,183,334,311,31,82.0,82.0,82.0
2020-01-12 19:00:00,443,321.0,182,325,314,17,80.0,80.0,80.0
2020-01-12 20:00:00,423,319.0,165,316,300,36,79.0,79.0,79.0
2020-01-12 21:00:00,416,341.0,146,312,303,12,78.0,78.0,78.0
2020-01-12 22:00:00,409,343.0,90,308,303,0,80.0,80.0,80.0
2020-01-12 23:00:00,397,340.0,87,294,301,2,80.0,80.0,80.0
2020-01-13 00:00:00,405,338.0,88,294,304,2,80.0,80.0,80.0
2020-01-13 01:00:00,408,338.0,89,293,304,0,79.0,79.0,79.0
2020-01-13 02:00:00,2,1.0,0,293,304,0,79.0,79.0,79.0
2020-01-13 03:00:00,2,5.0,0,2,0,0,79.0,79.0,79.0
2020-01-13 04:00:00,1,5.0,0,2,0,3,79.0,79.0,79.0
2020-01-13 05:00:00,7,11.0,0,20,1,13,79.0,79.0,79.0
2020-01-13 06:00:00,35,66.0,5,94,7,69,79.0,79.0,79.0
2020-01-13 07:00:00,96,221.0,46,269,39,249,1.0,1.0,1.0
2020-01-13 08:00:00,248,462.0,195,543,175,499,1.0,1.0,1.0
2020-01-13 09:00:00,442,671.0,363,963,297,795,11.0,11.0,11.0
2020-01-13 10:00:00,525,763.0,441,1035,699,947,10.0,10.0,10.0
2020-01-13 11:00:00,893,1165.0,527,1036,723,996,22.0,22.0,22.0
2020-01-13 12:00:00,882,1176.0,548,1027,728,1012,18.0,18.0,18.0
2020-01-13 13:00:00,880,1154.0,543,893,716,1009,16.0,16.0,16.0
2020-01-13 14:00:00,838,1110.0,510,850,700,938,13.0,13.0,13.0
2020-01-13 15:00:00,782,967.0,421,717,657,810,17.0,17.0,17.0
2020-01-13 16:00:00,657,764.0,299,470,499,550,12.0,12.0,12.0
2020-01-13 17:00:00,545,628.0,173,315,410,287,11.0,11.0,11.0
2020-01-13 18:00:00,480,602.0,85,269,374,209,23.0,23.0,23.0
2020-01-13 19:00:00,429,512.0,49,241,348,182,27.0,27.0,27.0
2020-01-13 20:00:00,383,469.0,11,228,339,113,23.0,23.0,23.0
2020-01-13 21:00:00,365,376.0,1,220,328,69,22.0,22.0,22.0
2020-01-13 22:00:00,357,369.0,1,216,326,34,22.0,22.0,22.0
2020-01-13 23:00:00,355,362.0,0,194,327,5,23.0,23.0,23.0
2020-01-14 00:00:00,357,348.0,1,189,326,0,23.0,23.0,23.0
2020-01-14 01:00:00,358,340.0,0,186,320,0,24.0,24.0,24.0
2020-01-14 02:00:00,356,338.0,0,185,320,2,23.0,23.0,23.0
2020-01-14 03:00:00,357,341.0,0,183,320,3,23.0,23.0,23.0
2020-01-14 04:00:00,357,343.0,0,185,320,2,23.0,23.0,23.0
2020-01-14 05:00:00,363,350.0,1,201,320,15,23.0,23.0,23.0
2020-01-14 06:00:00,394,414.0,4,300,329,72,24.0,24.0,24.0
2020-01-14 07:00:00,474,617.0,56,503,391,277,28.0,28.0,28.0
2020-01-14 08:00:00,609,819.0,212,838,518,572,28.0,28.0,28.0
2020-01-14 09:00:00,831,1119.0,446,1024,688,927,37.0,37.0,37.0
2020-01-14 10:00:00,940,1242.0,614,1060,697,1096,39.0,39.0,39.0
2020-01-14 11:00:00,988,1214.0,662,1022,729,1129,36.0,36.0,36.0
2020-01-14 12:00:00,984,1201.0,678,1017,727,1119,32.0,32.0,32.0
2020-01-14 13:00:00,999,1249.0,715,1013,726,1136,36.0,36.0,36.0
2020-01-14 14:00:00,959,1179.0,674,945,668,1050,38.0,38.0,38.0
2020-01-14 15:00:00,890,1030.0,617,801,592,872,40.0,40.0,40.0
2020-01-14 16:00:00,723,847.0,486,529,458,595,45.0,45.0,45.0
2020-01-14 17:00:00,584,639.0,321,363,339,311,48.0,48.0,48.0
2020-01-14 18:00:00,465,550.0,173,318,290,160,63.0,63.0,63.0
2020-01-14 19:00:00,416,446.0,78,270,259,117,79.0,79.0,79.0
2020-01-14 20:00:00,366,413.0,40,256,238,59,80.0,80.0,80.0
2020-01-14 21:00:00,345,371.0,25,244,213,55,78.0,78.0,78.0
2020-01-14 22:00:00,349,360.0,20,238,208,25,78.0,78.0,78.0
2020-01-14 23:00:00,351,344.0,18,209,206,0,77.0,77.0,77.0
2020-01-15 00:00:00,355,339.0,18,207,206,1,76.0,76.0,76.0
2020-01-15 01:00:00,357,331.0,16,205,202,0,76.0,76.0,76.0
2020-01-15 02:00:00,357,330.0,17,204,202,1,75.0,75.0,75.0
2020-01-15 03:00:00,357,334.0,16,203,202,1,75.0,75.0,75.0
2020-01-15 04:00:00,357,335.0,16,204,202,0,75.0,75.0,75.0
2020-01-15 05:00:00,358,340.0,17,213,202,5,75.0,75.0,75.0
2020-01-15 06:00:00,363,377.0,17,253,203,35,75.0,75.0,75.0
2020-01-15 07:00:00,345,400.0,17,319,202,61,73.0,73.0,73.0
2020-01-15 08:00:00,364,425.0,28,413,213,114,72.0,72.0,72.0
2020-01-15 09:00:00,379,437.0,31,470,221,157,74.0,74.0,74.0
2020-01-15 10:00:00,384,437.0,30,481,225,167,76.0,76.0,76.0
2020-01-15 11:00:00,379,435.0,24,474,222,173,75.0,75.0,75.0
2020-01-15 12:00:00,370,428.0,29,465,223,166,77.0,77.0,77.0
2020-01-15 13:00:00,380,396.0,27,463,217,148,76.0,76.0,76.0
2020-01-15 14:00:00,362,372.0,26,445,213,128,76.0,76.0,76.0
2020-01-15 15:00:00,339,341.0,24,379,202,96,77.0,77.0,77.0
2020-01-15 16:00:00,343,342.0,24,327,203,65,77.0,77.0,77.0
2020-01-15 17:00:00,341,348.0,28,303,197,37,78.0,78.0,78.0
2020-01-15 18:00:00,326,338.0,30,301,200,31,79.0,79.0,79.0
2020-01-15 19:00:00,322,331.0,18,277,199,23,80.0,80.0,80.0
2020-01-15 20:00:00,321,320.0,17,272,198,16,79.0,79.0,79.0
2020-01-15 21:00:00,321,321.0,14,266,196,18,79.0,79.0,79.0
2020-01-15 22:00:00,325,318.0,14,263,195,15,79.0,79.0,79.0
2020-01-15 23:00:00,327,323.0,14,247,196,14,80.0,80.0,80.0
2020-01-16 00:00:00,325,326.0,14,244,195,14,79.0,79.0,79.0
2020-01-16 01:00:00,324,327.0,13,244,195,12,79.0,79.0,79.0
2020-01-16 02:00:00,317,326.0,13,245,195,12,79.0,79.0,79.0
2020-01-16 03:00:00,318,331.0,13,244,195,12,79.0,79.0,79.0
2020-01-16 04:00:00,318,332.0,13,245,195,11,79.0,79.0,79.0
2020-01-16 05:00:00,322,340.0,13,260,196,19,79.0,79.0,79.0
2020-01-16 06:00:00,345,392.0,15,343,204,77,79.0,79.0,79.0
2020-01-16 07:00:00,404,546.0,57,544,249,225,80.0,80.0,80.0
2020-01-16 08:00:00,536,740.0,192,804,371,456,84.0,84.0,84.0
2020-01-16 09:00:00,689,944.0,345,968,501,705,90.0,90.0,90.0
2020-01-16 10:00:00,783,1069.0,485,1008,575,835,93.0,93.0,93.0
2020-01-16 11:00:00,828,1103.0,535,1030,591,868,91.0,91.0,91.0
2020-01-16 12:00:00,830,1093.0,547,931,605,869,86.0,86.0,86.0
2020-01-16 13:00:00,847,1133.0,588,938,598,878,92.0,92.0,92.0
2020-01-16 14:00:00,823,1084.0,553,907,573,833,87.0,87.0,87.0
2020-01-16 15:00:00,756,946.0,501,799,515,701,97.0,97.0,97.0
2020-01-16 16:00:00,648,793.0,413,509,393,507,103.0,103.0,103.0
2020-01-16 17:00:00,539,619.0,285,324,322,293,114.0,114.0,114.0
2020-01-16 18:00:00,464,503.0,181,241,277,172,131.0,131.0,131.0
2020-01-16 19:00:00,411,427.0,118,190,251,125,149.0,149.0,149.0
2020-01-16 20:00:00,373,374.0,87,169,233,70,145.0,145.0,145.0
2020-01-16 21:00:00,341,339.0,41,156,214,68,103.0,103.0,103.0
2020-01-16 22:00:00,328,316.0,19,147,210,16,89.0,89.0,89.0
2020-01-16 23:00:00,326,304.0,15,126,211,0,90.0,90.0,90.0
2020-01-17 00:00:00,325,307.0,16,123,209,0,90.0,90.0,90.0
2020-01-17 01:00:00,326,298.0,15,123,204,0,91.0,91.0,91.0
2020-01-17 02:00:00,326,296.0,15,123,204,0,90.0,90.0,90.0
2020-01-17 03:00:00,326,296.0,15,123,204,1,90.0,90.0,90.0
2020-01-17 04:00:00,326,296.0,15,125,204,1,90.0,90.0,90.0
2020-01-17 05:00:00,329,306.0,16,139,205,11,90.0,90.0,90.0
2020-01-17 06:00:00,360,365.0,20,242,213,73,90.0,90.0,90.0
2020-01-17 07:00:00,429,521.0,54,453,267,272,94.0,94.0,94.0
2020-01-17 08:00:00,623,776.0,209,717,408,541,99.0,99.0,99.0
2020-01-17 09:00:00,854,1027.0,427,861,542,866,122.0,122.0,122.0
2020-01-17 10:00:00,925,1137.0,517,919,605,976,128.0,128.0,128.0
2020-01-17 11:00:00,948,1159.0,552,922,638,1002,132.0,132.0,132.0
2020-01-17 12:00:00,919,1114.0,541,911,622,990,126.0,126.0,126.0
2020-01-17 13:00:00,895,1080.0,522,910,611,970,123.0,123.0,123.0
2020-01-17 14:00:00,808,996.0,475,873,575,871,101.0,101.0,101.0
2020-01-17 15:00:00,715,844.0,370,709,523,710,104.0,104.0,104.0
2020-01-17 16:00:00,563,612.0,238,450,349,508,99.0,99.0,99.0
2020-01-17 17:00:00,483,457.0,148,274,260,347,100.0,100.0,100.0
2020-01-17 18:00:00,445,376.0,102,233,237,389,102.0,102.0,102.0
2020-01-17 19:00:00,432,346.0,84,200,224,358,94.0,94.0,94.0
2020-01-17 20:00:00,395,343.0,79,189,216,303,88.0,88.0,88.0
2020-01-17 21:00:00,358,326.0,43,181,202,187,88.0,88.0,88.0
2020-01-17 22:00:00,350,311.0,39,165,201,45,87.0,87.0,87.0
2020-01-17 23:00:00,351,291.0,34,133,201,5,88.0,88.0,88.0
2020-01-18 00:00:00,348,285.0,34,131,199,1,88.0,88.0,88.0
2020-01-18 01:00:00,350,282.0,30,130,195,0,89.0,89.0,89.0
2020-01-18 02:00:00,352,279.0,28,130,195,2,88.0,88.0,88.0
2020-01-18 03:00:00,351,283.0,26,130,194,2,88.0,88.0,88.0
2020-01-18 04:00:00,354,284.0,26,130,195,4,88.0,88.0,88.0
2020-01-18 05:00:00,352,286.0,26,133,195,6,88.0,88.0,88.0
2020-01-18 06:00:00,355,299.0,34,171,195,7,88.0,88.0,88.0
2020-01-18 07:00:00,367,339.0,37,188,196,26,90.0,90.0,90.0
2020-01-18 08:00:00,407,391.0,47,221,207,101,98.0,98.0,98.0
2020-01-18 09:00:00,508,425.0,60,238,210,191,105.0,105.0,105.0
2020-01-18 10:00:00,531,438.0,73,258,214,184,116.0,116.0,116.0
2020-01-18 11:00:00,547,427.0,86,279,216,196,112.0,112.0,112.0
2020-01-18 12:00:00,538,406.0,105,291,222,154,114.0,114.0,114.0
2020-01-18 13:00:00,525,402.0,104,296,225,158,120.0,120.0,120.0
2020-01-18 14:00:00,499,388.0,116,308,224,137,116.0,116.0,116.0
2020-01-18 15:00:00,482,343.0,98,272,213,125,118.0,118.0,118.0
2020-01-18 16:00:00,451,307.0,77,228,210,67,118.0,118.0,118.0
2020-01-18 17:00:00,428,280.0,62,206,207,66,112.0,112.0,112.0
2020-01-18 18:00:00,425,270.0,62,196,203,35,110.0,110.0,110.0
2020-01-18 19:00:00,417,269.0,68,173,201,26,109.0,109.0,109.0
2020-01-18 20:00:00,374,275.0,57,168,199,18,101.0,101.0,101.0
2020-01-18 21:00:00,357,271.0,36,163,195,4,100.0,100.0,100.0
2020-01-18 22:00:00,359,265.0,33,158,193,0,96.0,96.0,96.0
2020-01-18 23:00:00,349,266.0,35,142,194,1,87.0,87.0,87.0
2020-01-19 00:00:00,345,269.0,35,141,195,0,87.0,87.0,87.0
2020-01-19 01:00:00,347,272.0,35,139,195,1,89.0,89.0,89.0
2020-01-19 02:00:00,348,274.0,34,136,196,2,88.0,88.0,88.0
2020-01-19 03:00:00,349,274.0,34,136,195,3,88.0,88.0,88.0
2020-01-19 04:00:00,348,274.0,37,136,195,3,88.0,88.0,88.0
2020-01-19 05:00:00,348,275.0,53,136,195,4,88.0,88.0,88.0
2020-01-19 06:00:00,350,279.0,109,170,195,9,88.0,88.0,88.0
2020-01-19 07:00:00,360,288.0,153,177,196,26,92.0,92.0,92.0
2020-01-19 08:00:00,390,297.0,158,191,202,66,96.0,96.0,96.0
2020-01-19 09:00:00,426,307.0,167,204,209,124,99.0,99.0,99.0
2020-01-19 10:00:00,458,334.0,183,219,214,140,96.0,96.0,96.0
2020-01-19 11:00:00,474,325.0,190,228,212,133,103.0,103.0,103.0
2020-01-19 12:00:00,487,319.0,210,224,217,125,107.0,107.0,107.0
2020-01-19 13:00:00,492,337.0,233,240,224,81,107.0,107.0,107.0
2020-01-19 14:00:00,490,344.0,225,254,229,107,109.0,109.0,109.0
2020-01-19 15:00:00,490,338.0,206,227,227,113,106.0,106.0,106.0
2020-01-19 16:00:00,473,321.0,161,206,220,81,105.0,105.0,105.0
2020-01-19 17:00:00,444,299.0,82,194,208,65,97.0,97.0,97.0
2020-01-19 18:00:00,431,286.0,71,185,206,62,90.0,90.0,90.0
2020-01-19 19:00:00,432,269.0,51,165,201,47,91.0,91.0,91.0
2020-01-19 20:00:00,399,275.0,46,158,205,63,90.0,90.0,90.0
2020-01-19 21:00:00,391,282.0,44,161,209,38,88.0,88.0,88.0
2020-01-19 22:00:00,386,280.0,40,163,211,3,88.0,88.0,88.0
2020-01-19 23:00:00,373,273.0,36,145,208,1,88.0,88.0,88.0
2020-01-20 00:00:00,368,278.0,36,138,208,0,88.0,88.0,88.0
2020-01-20 01:00:00,369,278.0,36,137,210,0,89.0,89.0,89.0
2020-01-20 02:00:00,1,1.0,0,136,210,2,89.0,89.0,89.0
2020-01-20 03:00:00,2,1.0,2,1,0,1,89.0,89.0,89.0
2020-01-20 04:00:00,0,0.0,6,5,0,4,89.0,89.0,89.0
2020-01-20 05:00:00,4,15.0,16,24,3,16,89.0,89.0,89.0
2020-01-20 06:00:00,38,83.0,70,136,16,86,90.0,90.0,90.0
2020-01-20 07:00:00,143,284.0,163,368,75,332,90.0,90.0,90.0
2020-01-20 08:00:00,347,601.0,352,729,259,676,90.0,90.0,90.0
2020-01-20 09:00:00,563,851.0,586,930,449,957,99.0,99.0,99.0
2020-01-20 10:00:00,654,966.0,707,1003,526,1089,107.0,107.0,107.0
2020-01-20 11:00:00,688,1165.0,794,1014,716,1124,21.0,21.0,21.0
2020-01-20 12:00:00,700,1169.0,778,1011,717,1141,26.0,26.0,26.0
2020-01-20 13:00:00,850,1131.0,722,1005,709,1148,30.0,30.0,30.0
2020-01-20 14:00:00,791,1054.0,682,958,682,1098,24.0,24.0,24.0
2020-01-20 15:00:00,697,881.0,602,797,606,966,25.0,25.0,25.0
2020-01-20 16:00:00,519,645.0,449,473,430,655,24.0,24.0,24.0
2020-01-20 17:00:00,397,500.0,267,237,282,348,28.0,28.0,28.0
2020-01-20 18:00:00,331,490.0,197,172,209,232,41.0,41.0,41.0
2020-01-20 19:00:00,270,378.0,135,131,190,169,39.0,39.0,39.0
2020-01-20 20:00:00,229,312.0,77,115,169,113,32.0,32.0,32.0
2020-01-20 21:00:00,184,193.0,52,95,144,60,24.0,24.0,24.0
2020-01-20 22:00:00,161,169.0,43,51,140,29,4.0,4.0,4.0
2020-01-20 23:00:00,154,159.0,44,21,143,4,5.0,5.0,5.0
2020-01-21 00:00:00,152,153.0,44,18,143,0,5.0,5.0,5.0
2020-01-21 01:00:00,149,146.0,43,15,141,0,6.0,6.0,6.0
2020-01-21 02:00:00,148,142.0,42,14,141,1,5.0,5.0,5.0
2020-01-21 03:00:00,147,143.0,42,14,141,1,5.0,5.0,5.0
2020-01-21 04:00:00,147,144.0,42,15,141,1,5.0,5.0,5.0
2020-01-21 05:00:00,152,156.0,43,35,142,15,7.0,7.0,7.0
2020-01-21 06:00:00,197,240.0,53,137,157,76,8.0,8.0,8.0
2020-01-21 07:00:00,285,477.0,113,401,225,271,12.0,12.0,12.0
2020-01-21 08:00:00,446,682.0,253,765,381,632,17.0,17.0,17.0
2020-01-21 09:00:00,688,1010.0,514,996,607,928,23.0,23.0,23.0
2020-01-21 10:00:00,785,1192.0,661,1041,709,1100,33.0,33.0,33.0
2020-01-21 11:00:00,841,1232.0,779,1056,712,1160,39.0,39.0,39.0
