park,hour,weekday,season,Term,cars
Health Sciences,16,Tuesday,Spring,0.0,572.0
Health Sciences,16,Tuesday,Spring,1.0,580.0
Health Sciences,16,Tuesday,Spring,2.0,607.0
Health Sciences,16,Tuesday,Summer,0.0,520.0
Health Sciences,16,Tuesday,Summer,1.0,524.0
Health Sciences,16,Tuesday,Summer,2.0,
Health Sciences,16,Tuesday,Winter,0.0,188.0
Health Sciences,16,Tuesday,Winter,1.0,
Health Sciences,16,Tuesday,Winter,2.0,562.0
Health Sciences,16,Wednesday,Fall,0.0,539.0
Health Sciences,16,Wednesday,Fall,1.0,
Health Sciences,16,Wednesday,Fall,2.0,696.0
Health Sciences,16,Wednesday,Spring,0.0,589.0
Health Sciences,16,Wednesday,Spring,1.0,584.0
Health Sciences,16,Wednesday,Spring,2.0,586.0
Health Sciences,16,Wednesday,Summer,0.0,529.0
Health Sciences,16,Wednesday,Summer,1.0,532.0
Health Sciences,16,Wednesday,Summer,2.0,
Health Sciences,16,Wednesday,Winter,0.0,285.0
Health Sciences,16,Wednesday,Winter,1.0,
Health Sciences,16,Wednesday,Winter,2.0,572.0
Health Sciences,16,Thursday,Fall,0.0,534.0
Health Sciences,16,Thursday,Fall,1.0,
Health Sciences,16,Thursday,Fall,2.0,675.0
Health Sciences,16,Thursday,Spring,0.0,565.0
Health Sciences,16,Thursday,Spring,1.0,587.0
Health Sciences,16,Thursday,Spring,2.0,611.0
Health Sciences,16,Thursday,Summer,0.0,460.0
Health Sciences,16,Thursday,Summer,1.0,532.0
Health Sciences,16,Thursday,Summer,2.0,
Health Sciences,16,Thursday,Winter,0.0,289.0
Health Sciences,16,Thursday,Winter,1.0,
Health Sciences,16,Thursday,Winter,2.0,610.0
Health Sciences,16,Friday,Fall,0.0,437.0
Health Sciences,16,Friday,Fall,1.0,
Health Sciences,16,Friday,Fall,2.0,586.0
Health Sciences,16,Friday,Spring,0.0,490.0
Health Sciences,16,Friday,Spring,1.0,499.0
Health Sciences,16,Friday,Spring,2.0,487.0
Health Sciences,16,Friday,Summer,0.0,387.0
Health Sciences,16,Friday,Summer,1.0,447.0
Health Sciences,16,Friday,Summer,2.0,
Health Sciences,16,Friday,Winter,0.0,234.0
Health Sciences,16,Friday,Winter,1.0,
Health Sciences,16,Friday,Winter,2.0,515.0
Health Sciences,16,Saturday,Fall,0.0,136.0
Health Sciences,16,Saturday,Fall,1.0,
Health Sciences,16,Saturday,Fall,2.0,164.0
Health Sciences,16,Saturday,Spring,0.0,177.0
Health Sciences,16,Saturday,Spring,1.0,126.0
Health Sciences,16,Saturday,Spring,2.0,165.0
Health Sciences,16,Saturday,Summer,0.0,130.0
Health Sciences,16,Saturday,Summer,1.0,140.0
Health Sciences,16,Saturday,Summer,2.0,
Health Sciences,16,Saturday,Winter,0.0,81.0
Health Sciences,16,Saturday,Winter,1.0,
Health Sciences,16,Saturday,Winter,2.0,137.0
Health Sciences,16,Sunday,Fall,0.0,114.0
Health Sciences,16,Sunday,Fall,1.0,
Health Sciences,16,Sunday,Fall,2.0,122.0
Health Sciences,16,Sunday,Spring,0.0,115.0
Health Sciences,16,Sunday,Spring,1.0,112.0
Health Sciences,16,Sunday,Spring,2.0,149.0
Health Sciences,16,Sunday,Summer,0.0,112.0
Health Sciences,16,Sunday,Summer,1.0,117.0
Health Sciences,16,Sunday,Summer,2.0,
Health Sciences,16,Sunday,Winter,0.0,74.0
Health Sciences,16,Sunday,Winter,1.0,
Health Sciences,16,Sunday,Winter,2.0,106.0
Health Sciences,17,Monday,Fall,0.0,77.0
Health Sciences,17,Monday,Fall,1.0,
Health Sciences,17,Monday,Fall,2.0,362.0
Health Sciences,17,Monday,Spring,0.0,307.0
Health Sciences,17,Monday,Spring,1.0,248.0
Health Sciences,17,Monday,Spring,2.0,315.0
Health Sciences,17,Monday,Summer,0.0,259.0
Health Sciences,17,Monday,Summer,1.0,269.0
Health Sciences,17,Monday,Summer,2.0,
Health Sciences,17,Monday,Winter,0.0,89.0
Health Sciences,17,Monday,Winter,1.0,
Health Sciences,17,Monday,Winter,2.0,306.0
Health Sciences,17,Tuesday,Fall,0.0,
Health Sciences,17,Tuesday,Fall,1.0,
Health Sciences,17,Tuesday,Fall,2.0,429.0
Health Sciences,17,Tuesday,Spring,0.0,337.0
Health Sciences,17,Tuesday,Spring,1.0,349.0
Health Sciences,17,Tuesday,Spring,2.0,383.0
Health Sciences,17,Tuesday,Summer,0.0,303.0
Health Sciences,17,Tuesday,Summer,1.0,324.0
Health Sciences,17,Tuesday,Summer,2.0,
Health Sciences,17,Tuesday,Winter,0.0,118.0
Health Sciences,17,Tuesday,Winter,1.0,
Health Sciences,17,Tuesday,Winter,2.0,346.0
Health Sciences,17,Wednesday,Fall,0.0,313.0
Health Sciences,17,Wednesday,Fall,1.0,
Health Sciences,17,Wednesday,Fall,2.0,427.0
Health Sciences,17,Wednesday,Spring,0.0,363.0
Health Sciences,17,Wednesday,Spring,1.0,361.0
Health Sciences,17,Wednesday,Spring,2.0,369.0
Health Sciences,17,Wednesday,Summer,0.0,312.0
Health Sciences,17,Wednesday,Summer,1.0,324.0
Health Sciences,17,Wednesday,Summer,2.0,
Health Sciences,17,Wednesday,Winter,0.0,181.0
Health Sciences,17,Wednesday,Winter,1.0,
Health Sciences,17,Wednesday,Winter,2.0,347.0
Health Sciences,17,Thursday,Fall,0.0,344.0
Health Sciences,17,Thursday,Fall,1.0,
Health Sciences,17,Thursday,Fall,2.0,431.0
Health Sciences,17,Thursday,Spring,0.0,348.0
Health Sciences,17,Thursday,Spring,1.0,364.0
Health Sciences,17,Thursday,Spring,2.0,395.0
Health Sciences,17,Thursday,Summer,0.0,278.0
Health Sciences,17,Thursday,Summer,1.0,340.0
Health Sciences,17,Thursday,Summer,2.0,
Health Sciences,17,Thursday,Winter,0.0,172.0
Health Sciences,17,Thursday,Winter,1.0,
Health Sciences,17,Thursday,Winter,2.0,380.0
Health Sciences,17,Friday,Fall,0.0,276.0
Health Sciences,17,Friday,Fall,1.0,
Health Sciences,17,Friday,Fall,2.0,360.0
Health Sciences,17,Friday,Spring,0.0,312.0
Health Sciences,17,Friday,Spring,1.0,319.0
Health Sciences,17,Friday,Spring,2.0,316.0
Health Sciences,17,Friday,Summer,0.0,237.0
Health Sciences,17,Friday,Summer,1.0,287.0
Health Sciences,17,Friday,Summer,2.0,
Health Sciences,17,Friday,Winter,0.0,151.0
Health Sciences,17,Friday,Winter,1.0,
Health Sciences,17,Friday,Winter,2.0,318.0
Health Sciences,17,Saturday,Fall,0.0,120.0
Health Sciences,17,Saturday,Fall,1.0,
Health Sciences,17,Saturday,Fall,2.0,138.0
Health Sciences,17,Saturday,Spring,0.0,138.0
Health Sciences,17,Saturday,Spring,1.0,117.0
Health Sciences,17,Saturday,Spring,2.0,148.0
Health Sciences,17,Saturday,Summer,0.0,117.0
Health Sciences,17,Saturday,Summer,1.0,126.0
Health Sciences,17,Saturday,Summer,2.0,
Health Sciences,17,Saturday,Winter,0.0,73.0
Health Sciences,17,Saturday,Winter,1.0,
Health Sciences,17,Saturday,Winter,2.0,119.0
Health Sciences,17,Sunday,Fall,0.0,108.0
Health Sciences,17,Sunday,Fall,1.0,
Health Sciences,17,Sunday,Fall,2.0,109.0
Health Sciences,17,Sunday,Spring,0.0,101.0
Health Sciences,17,Sunday,Spring,1.0,101.0
Health Sciences,17,Sunday,Spring,2.0,138.0
Health Sciences,17,Sunday,Summer,0.0,105.0
Health Sciences,17,Sunday,Summer,1.0,108.0
Health Sciences,17,Sunday,Summer,2.0,
Health Sciences,17,Sunday,Winter,0.0,66.0
Health Sciences,17,Sunday,Winter,1.0,
Health Sciences,17,Sunday,Winter,2.0,94.0
Health Sciences,18,Monday,Fall,0.0,64.0
Health Sciences,18,Monday,Fall,1.0,
Health Sciences,18,Monday,Fall,2.0,194.0
Health Sciences,18,Monday,Spring,0.0,145.0
Health Sciences,18,Monday,Spring,1.0,137.0
Health Sciences,18,Monday,Spring,2.0,168.0
Health Sciences,18,Monday,Summer,0.0,138.0
Health Sciences,18,Monday,Summer,1.0,146.0
Health Sciences,18,Monday,Summer,2.0,
Health Sciences,18,Monday,Winter,0.0,64.0
Health Sciences,18,Monday,Winter,1.0,
Health Sciences,18,Monday,Winter,2.0,158.0
Health Sciences,18,Tuesday,Fall,0.0,
Health Sciences,18,Tuesday,Fall,1.0,
Health Sciences,18,Tuesday,Fall,2.0,227.0
Health Sciences,18,Tuesday,Spring,0.0,175.0
Health Sciences,18,Tuesday,Spring,1.0,186.0
Health Sciences,18,Tuesday,Spring,2.0,203.0
Health Sciences,18,Tuesday,Summer,0.0,162.0
Health Sciences,18,Tuesday,Summer,1.0,181.0
Health Sciences,18,Tuesday,Summer,2.0,
Health Sciences,18,Tuesday,Winter,0.0,77.0
Health Sciences,18,Tuesday,Winter,1.0,
Health Sciences,18,Tuesday,Winter,2.0,183.0
Health Sciences,18,Wednesday,Fall,0.0,173.0
Health Sciences,18,Wednesday,Fall,1.0,
Health Sciences,18,Wednesday,Fall,2.0,242.0
Health Sciences,18,Wednesday,Spring,0.0,199.0
Health Sciences,18,Wednesday,Spring,1.0,199.0
Health Sciences,18,Wednesday,Spring,2.0,210.0
Health Sciences,18,Wednesday,Summer,0.0,173.0
Health Sciences,18,Wednesday,Summer,1.0,184.0
Health Sciences,18,Wednesday,Summer,2.0,
Health Sciences,18,Wednesday,Winter,0.0,108.0
Health Sciences,18,Wednesday,Winter,1.0,
Health Sciences,18,Wednesday,Winter,2.0,191.0
Health Sciences,18,Thursday,Fall,0.0,194.0
Health Sciences,18,Thursday,Fall,1.0,
Health Sciences,18,Thursday,Fall,2.0,243.0
Health Sciences,18,Thursday,Spring,0.0,192.0
Health Sciences,18,Thursday,Spring,1.0,199.0
Health Sciences,18,Thursday,Spring,2.0,220.0
Health Sciences,18,Thursday,Summer,0.0,158.0
Health Sciences,18,Thursday,Summer,1.0,208.0
Health Sciences,18,Thursday,Summer,2.0,
Health Sciences,18,Thursday,Winter,0.0,107.0
Health Sciences,18,Thursday,Winter,1.0,
Health Sciences,18,Thursday,Winter,2.0,207.0
Health Sciences,18,Friday,Fall,0.0,169.0
Health Sciences,18,Friday,Fall,1.0,
Health Sciences,18,Friday,Fall,2.0,204.0
Health Sciences,18,Friday,Spring,0.0,182.0
Health Sciences,18,Friday,Spring,1.0,191.0
Health Sciences,18,Friday,Spring,2.0,186.0
Health Sciences,18,Friday,Summer,0.0,155.0
Health Sciences,18,Friday,Summer,1.0,175.0
Health Sciences,18,Friday,Summer,2.0,
Health Sciences,18,Friday,Winter,0.0,95.0
Health Sciences,18,Friday,Winter,1.0,
Health Sciences,18,Friday,Winter,2.0,179.0
Health Sciences,18,Saturday,Fall,0.0,97.0
Health Sciences,18,Saturday,Fall,1.0,
Health Sciences,18,Saturday,Fall,2.0,115.0
Health Sciences,18,Saturday,Spring,0.0,114.0
Health Sciences,18,Saturday,Spring,1.0,107.0
Health Sciences,18,Saturday,Spring,2.0,130.0
Health Sciences,18,Saturday,Summer,0.0,103.0
Health Sciences,18,Saturday,Summer,1.0,114.0
Health Sciences,18,Saturday,Summer,2.0,
Health Sciences,18,Saturday,Winter,0.0,62.0
Health Sciences,18,Saturday,Winter,1.0,
Health Sciences,18,Saturday,Winter,2.0,100.0
Health Sciences,18,Sunday,Fall,0.0,92.0
Health Sciences,18,Sunday,Fall,1.0,
Health Sciences,18,Sunday,Fall,2.0,97.0
Health Sciences,18,Sunday,Spring,0.0,94.0
Health Sciences,18,Sunday,Spring,1.0,95.0
Health Sciences,18,Sunday,Spring,2.0,130.0
Health Sciences,18,Sunday,Summer,0.0,95.0
Health Sciences,18,Sunday,Summer,1.0,101.0
Health Sciences,18,Sunday,Summer,2.0,
Health Sciences,18,Sunday,Winter,0.0,61.0
Health Sciences,18,Sunday,Winter,1.0,
Health Sciences,18,Sunday,Winter,2.0,85.0
Health Sciences,19,Monday,Fall,0.0,57.0
Health Sciences,19,Monday,Fall,1.0,
Health Sciences,19,Monday,Fall,2.0,128.0
Health Sciences,19,Monday,Spring,0.0,97.0
Health Sciences,19,Monday,Spring,1.0,101.0
Health Sciences,19,Monday,Spring,2.0,117.0
Health Sciences,19,Monday,Summer,0.0,97.0
Health Sciences,19,Monday,Summer,1.0,103.0
Health Sciences,19,Monday,Summer,2.0,
Health Sciences,19,Monday,Winter,0.0,54.0
Health Sciences,19,Monday,Winter,1.0,
Health Sciences,19,Monday,Winter,2.0,106.0
Health Sciences,19,Tuesday,Fall,0.0,
Health Sciences,19,Tuesday,Fall,1.0,
Health Sciences,19,Tuesday,Fall,2.0,150.0
Health Sciences,19,Tuesday,Spring,0.0,128.0
Health Sciences,19,Tuesday,Spring,1.0,136.0
Health Sciences,19,Tuesday,Spring,2.0,142.0
Health Sciences,19,Tuesday,Summer,0.0,117.0
Health Sciences,19,Tuesday,Summer,1.0,135.0
Health Sciences,19,Tuesday,Summer,2.0,
Health Sciences,19,Tuesday,Winter,0.0,63.0
Health Sciences,19,Tuesday,Winter,1.0,
Health Sciences,19,Tuesday,Winter,2.0,121.0
Health Sciences,19,Wednesday,Fall,0.0,123.0
Health Sciences,19,Wednesday,Fall,1.0,
Health Sciences,19,Wednesday,Fall,2.0,168.0
Health Sciences,19,Wednesday,Spring,0.0,134.0
Health Sciences,19,Wednesday,Spring,1.0,144.0
Health Sciences,19,Wednesday,Spring,2.0,150.0
Health Sciences,19,Wednesday,Summer,0.0,131.0
Health Sciences,19,Wednesday,Summer,1.0,140.0
Health Sciences,19,Wednesday,Summer,2.0,
Health Sciences,19,Wednesday,Winter,0.0,87.0
Health Sciences,19,Wednesday,Winter,1.0,
Health Sciences,19,Wednesday,Winter,2.0,133.0
Health Sciences,19,Thursday,Fall,0.0,138.0
Health Sciences,19,Thursday,Fall,1.0,
Health Sciences,19,Thursday,Fall,2.0,174.0
Health Sciences,19,Thursday,Spring,0.0,142.0
Health Sciences,19,Thursday,Spring,1.0,145.0
Health Sciences,19,Thursday,Spring,2.0,162.0
Health Sciences,19,Thursday,Summer,0.0,121.0
Health Sciences,19,Thursday,Summer,1.0,166.0
Health Sciences,19,Thursday,Summer,2.0,
Health Sciences,19,Thursday,Winter,0.0,84.0
Health Sciences,19,Thursday,Winter,1.0,
Health Sciences,19,Thursday,Winter,2.0,148.0
Health Sciences,19,Friday,Fall,0.0,126.0
Health Sciences,19,Friday,Fall,1.0,
Health Sciences,19,Friday,Fall,2.0,151.0
Health Sciences,19,Friday,Spring,0.0,135.0
Health Sciences,19,Friday,Spring,1.0,146.0
Health Sciences,19,Friday,Spring,2.0,141.0
Health Sciences,19,Friday,Summer,0.0,123.0
Health Sciences,19,Friday,Summer,1.0,134.0
Health Sciences,19,Friday,Summer,2.0,
Health Sciences,19,Friday,Winter,0.0,76.0
Health Sciences,19,Friday,Winter,1.0,
Health Sciences,19,Friday,Winter,2.0,132.0
Health Sciences,19,Saturday,Fall,0.0,92.0
Health Sciences,19,Saturday,Fall,1.0,
Health Sciences,19,Saturday,Fall,2.0,108.0
Health Sciences,19,Saturday,Spring,0.0,101.0
Health Sciences,19,Saturday,Spring,1.0,103.0
Health Sciences,19,Saturday,Spring,2.0,124.0
Health Sciences,19,Saturday,Summer,0.0,98.0
Health Sciences,19,Saturday,Summer,1.0,110.0
Health Sciences,19,Saturday,Summer,2.0,
Health Sciences,19,Saturday,Winter,0.0,62.0
Health Sciences,19,Saturday,Winter,1.0,
Health Sciences,19,Saturday,Winter,2.0,93.0
Health Sciences,19,Sunday,Fall,0.0,89.0
Health Sciences,19,Sunday,Fall,1.0,
Health Sciences,19,Sunday,Fall,2.0,91.0
Health Sciences,19,Sunday,Spring,0.0,91.0
Health Sciences,19,Sunday,Spring,1.0,93.0
Health Sciences,19,Sunday,Spring,2.0,126.0
Health Sciences,19,Sunday,Summer,0.0,93.0
Health Sciences,19,Sunday,Summer,1.0,98.0
Health Sciences,19,Sunday,Summer,2.0,
Health Sciences,19,Sunday,Winter,0.0,61.0
Health Sciences,19,Sunday,Winter,1.0,
Health Sciences,19,Sunday,Winter,2.0,86.0
Health Sciences,20,Monday,Fall,0.0,35.0
Health Sciences,20,Monday,Fall,1.0,
Health Sciences,20,Monday,Fall,2.0,80.0
Health Sciences,20,Monday,Spring,0.0,58.0
Health Sciences,20,Monday,Spring,1.0,65.0
Health Sciences,20,Monday,Spring,2.0,75.0
Health Sciences,20,Monday,Summer,0.0,64.0
Health Sciences,20,Monday,Summer,1.0,67.0
Health Sciences,20,Monday,Summer,2.0,
Health Sciences,20,Monday,Winter,0.0,34.0
Health Sciences,20,Monday,Winter,1.0,
Health Sciences,20,Monday,Winter,2.0,65.0
Health Sciences,20,Tuesday,Fall,0.0,
Health Sciences,20,Tuesday,Fall,1.0,
Health Sciences,20,Tuesday,Fall,2.0,96.0
Health Sciences,20,Tuesday,Spring,0.0,86.0
Health Sciences,20,Tuesday,Spring,1.0,91.0
Health Sciences,20,Tuesday,Spring,2.0,91.0
Health Sciences,20,Tuesday,Summer,0.0,78.0
Health Sciences,20,Tuesday,Summer,1.0,95.0
Health Sciences,20,Tuesday,Summer,2.0,
Health Sciences,20,Tuesday,Winter,0.0,40.0
Health Sciences,20,Tuesday,Winter,1.0,
Health Sciences,20,Tuesday,Winter,2.0,79.0
Health Sciences,20,Wednesday,Fall,0.0,85.0
Health Sciences,20,Wednesday,Fall,1.0,
Health Sciences,20,Wednesday,Fall,2.0,107.0
Health Sciences,20,Wednesday,Spring,0.0,95.0
Health Sciences,20,Wednesday,Spring,1.0,96.0
Health Sciences,20,Wednesday,Spring,2.0,99.0
Health Sciences,20,Wednesday,Summer,0.0,86.0
Health Sciences,20,Wednesday,Summer,1.0,99.0
Health Sciences,20,Wednesday,Summer,2.0,
Health Sciences,20,Wednesday,Winter,0.0,63.0
Health Sciences,20,Wednesday,Winter,1.0,
Health Sciences,20,Wednesday,Winter,2.0,84.0
Health Sciences,20,Thursday,Fall,0.0,92.0
Health Sciences,20,Thursday,Fall,1.0,
Health Sciences,20,Thursday,Fall,2.0,116.0
Health Sciences,20,Thursday,Spring,0.0,96.0
Health Sciences,20,Thursday,Spring,1.0,99.0
Health Sciences,20,Thursday,Spring,2.0,113.0
Health Sciences,20,Thursday,Summer,0.0,87.0
Health Sciences,20,Thursday,Summer,1.0,128.0
Health Sciences,20,Thursday,Summer,2.0,
Health Sciences,20,Thursday,Winter,0.0,59.0
Health Sciences,20,Thursday,Winter,1.0,
Health Sciences,20,Thursday,Winter,2.0,100.0
Health Sciences,20,Friday,Fall,0.0,90.0
Health Sciences,20,Friday,Fall,1.0,
Health Sciences,20,Friday,Fall,2.0,110.0
Health Sciences,20,Friday,Spring,0.0,94.0
Health Sciences,20,Friday,Spring,1.0,105.0
Health Sciences,20,Friday,Spring,2.0,102.0
Health Sciences,20,Friday,Summer,0.0,90.0
Health Sciences,20,Friday,Summer,1.0,102.0
Health Sciences,20,Friday,Summer,2.0,
Health Sciences,20,Friday,Winter,0.0,52.0
Health Sciences,20,Friday,Winter,1.0,
Health Sciences,20,Friday,Winter,2.0,93.0
Health Sciences,20,Saturday,Fall,0.0,64.0
Health Sciences,20,Saturday,Fall,1.0,
Health Sciences,20,Saturday,Fall,2.0,109.0
Health Sciences,20,Saturday,Spring,0.0,83.0
Health Sciences,20,Saturday,Spring,1.0,84.0
Health Sciences,20,Saturday,Spring,2.0,112.0
Health Sciences,20,Saturday,Summer,0.0,82.0
Health Sciences,20,Saturday,Summer,1.0,89.0
Health Sciences,20,Saturday,Summer,2.0,
Health Sciences,20,Saturday,Winter,0.0,45.0
Health Sciences,20,Saturday,Winter,1.0,
Health Sciences,20,Saturday,Winter,2.0,78.0
Health Sciences,20,Sunday,Fall,0.0,72.0
Health Sciences,20,Sunday,Fall,1.0,
Health Sciences,20,Sunday,Fall,2.0,75.0
Health Sciences,20,Sunday,Spring,0.0,76.0
Health Sciences,20,Sunday,Spring,1.0,76.0
Health Sciences,20,Sunday,Spring,2.0,110.0
Health Sciences,20,Sunday,Summer,0.0,78.0
Health Sciences,20,Sunday,Summer,1.0,83.0
Health Sciences,20,Sunday,Summer,2.0,
Health Sciences,20,Sunday,Winter,0.0,48.0
Health Sciences,20,Sunday,Winter,1.0,
Health Sciences,20,Sunday,Winter,2.0,76.0
Health Sciences,21,Monday,Fall,0.0,30.0
Health Sciences,21,Monday,Fall,1.0,
Health Sciences,21,Monday,Fall,2.0,60.0
Health Sciences,21,Monday,Spring,0.0,48.0
Health Sciences,21,Monday,Spring,1.0,50.0
Health Sciences,21,Monday,Spring,2.0,60.0
Health Sciences,21,Monday,Summer,0.0,51.0
Health Sciences,21,Monday,Summer,1.0,55.0
Health Sciences,21,Monday,Summer,2.0,
Health Sciences,21,Monday,Winter,0.0,29.0
Health Sciences,21,Monday,Winter,1.0,
Health Sciences,21,Monday,Winter,2.0,51.0
Health Sciences,21,Tuesday,Fall,0.0,
Health Sciences,21,Tuesday,Fall,1.0,
Health Sciences,21,Tuesday,Fall,2.0,72.0
Health Sciences,21,Tuesday,Spring,0.0,70.0
Health Sciences,21,Tuesday,Spring,1.0,72.0
Health Sciences,21,Tuesday,Spring,2.0,73.0
Health Sciences,21,Tuesday,Summer,0.0,62.0
Health Sciences,21,Tuesday,Summer,1.0,82.0
Health Sciences,21,Tuesday,Summer,2.0,
Health Sciences,21,Tuesday,Winter,0.0,36.0
Health Sciences,21,Tuesday,Winter,1.0,
Health Sciences,21,Tuesday,Winter,2.0,63.0
Health Sciences,21,Wednesday,Fall,0.0,69.0
Health Sciences,21,Wednesday,Fall,1.0,
Health Sciences,21,Wednesday,Fall,2.0,80.0
Health Sciences,21,Wednesday,Spring,0.0,80.0
Health Sciences,21,Wednesday,Spring,1.0,80.0
Health Sciences,21,Wednesday,Spring,2.0,78.0
Health Sciences,21,Wednesday,Summer,0.0,70.0
Health Sciences,21,Wednesday,Summer,1.0,86.0
Health Sciences,21,Wednesday,Summer,2.0,
Health Sciences,21,Wednesday,Winter,0.0,53.0
Health Sciences,21,Wednesday,Winter,1.0,
Health Sciences,21,Wednesday,Winter,2.0,66.0
Health Sciences,21,Thursday,Fall,0.0,79.0
Health Sciences,21,Thursday,Fall,1.0,
Health Sciences,21,Thursday,Fall,2.0,88.0
Health Sciences,21,Thursday,Spring,0.0,80.0
Health Sciences,21,Thursday,Spring,1.0,84.0
Health Sciences,21,Thursday,Spring,2.0,89.0
Health Sciences,21,Thursday,Summer,0.0,74.0
Health Sciences,21,Thursday,Summer,1.0,115.0
Health Sciences,21,Thursday,Summer,2.0,
Health Sciences,21,Thursday,Winter,0.0,51.0
Health Sciences,21,Thursday,Winter,1.0,
Health Sciences,21,Thursday,Winter,2.0,78.0
Health Sciences,21,Friday,Fall,0.0,80.0
Health Sciences,21,Friday,Fall,1.0,
Health Sciences,21,Friday,Fall,2.0,97.0
Health Sciences,21,Friday,Spring,0.0,84.0
Health Sciences,21,Friday,Spring,1.0,92.0
Health Sciences,21,Friday,Spring,2.0,87.0
Health Sciences,21,Friday,Summer,0.0,77.0
Health Sciences,21,Friday,Summer,1.0,91.0
Health Sciences,21,Friday,Summer,2.0,
Health Sciences,21,Friday,Winter,0.0,45.0
Health Sciences,21,Friday,Winter,1.0,
Health Sciences,21,Friday,Winter,2.0,78.0
Health Sciences,21,Saturday,Fall,0.0,63.0
Health Sciences,21,Saturday,Fall,1.0,
Health Sciences,21,Saturday,Fall,2.0,104.0
Health Sciences,21,Saturday,Spring,0.0,80.0
Health Sciences,21,Saturday,Spring,1.0,80.0
Health Sciences,21,Saturday,Spring,2.0,107.0
Health Sciences,21,Saturday,Summer,0.0,77.0
Health Sciences,21,Saturday,Summer,1.0,83.0
Health Sciences,21,Saturday,Summer,2.0,
Health Sciences,21,Saturday,Winter,0.0,42.0
Health Sciences,21,Saturday,Winter,1.0,
Health Sciences,21,Saturday,Winter,2.0,71.0
Health Sciences,21,Sunday,Fall,0.0,71.0
Health Sciences,21,Sunday,Fall,1.0,
Health Sciences,21,Sunday,Fall,2.0,69.0
Health Sciences,21,Sunday,Spring,0.0,71.0
Health Sciences,21,Sunday,Spring,1.0,74.0
Health Sciences,21,Sunday,Spring,2.0,106.0
Health Sciences,21,Sunday,Summer,0.0,74.0
Health Sciences,21,Sunday,Summer,1.0,78.0
Health Sciences,21,Sunday,Summer,2.0,
Health Sciences,21,Sunday,Winter,0.0,45.0
Health Sciences,21,Sunday,Winter,1.0,
Health Sciences,21,Sunday,Winter,2.0,71.0
Health Sciences,22,Monday,Fall,0.0,30.0
Health Sciences,22,Monday,Fall,1.0,
Health Sciences,22,Monday,Fall,2.0,51.0
Health Sciences,22,Monday,Spring,0.0,41.0
Health Sciences,22,Monday,Spring,1.0,43.0
Health Sciences,22,Monday,Spring,2.0,52.0
Health Sciences,22,Monday,Summer,0.0,45.0
Health Sciences,22,Monday,Summer,1.0,49.0
Health Sciences,22,Monday,Summer,2.0,
Health Sciences,22,Monday,Winter,0.0,27.0
Health Sciences,22,Monday,Winter,1.0,
Health Sciences,22,Monday,Winter,2.0,44.0
Health Sciences,22,Tuesday,Fall,0.0,
Health Sciences,22,Tuesday,Fall,1.0,
Health Sciences,22,Tuesday,Fall,2.0,57.0
Health Sciences,22,Tuesday,Spring,0.0,60.0
Health Sciences,22,Tuesday,Spring,1.0,60.0
Health Sciences,22,Tuesday,Spring,2.0,63.0
Health Sciences,22,Tuesday,Summer,0.0,53.0
Health Sciences,22,Tuesday,Summer,1.0,76.0
Health Sciences,22,Tuesday,Summer,2.0,
Health Sciences,22,Tuesday,Winter,0.0,33.0
Health Sciences,22,Tuesday,Winter,1.0,
Health Sciences,22,Tuesday,Winter,2.0,55.0
Health Sciences,22,Wednesday,Fall,0.0,70.0
Health Sciences,22,Wednesday,Fall,1.0,
