"TimestampUnix","Vehicles","Parkade"
"1717322340",77,"University Lot Blvd"
"1717325940",77,"University Lot Blvd"
"1717329540",72,"University Lot Blvd"
"1717333140",62,"University Lot Blvd"
"1717336740",41,"University Lot Blvd"
"1717340340",34,"University Lot Blvd"
"1717343940",40,"University Lot Blvd"
"1717347540",32,"University Lot Blvd"
"1717351140",25,"University Lot Blvd"
"1717354740",15,"University Lot Blvd"
"1717358340",12,"University Lot Blvd"
"1717361940",5,"University Lot Blvd"
"1717365540",3,"University Lot Blvd"
"1717369140",2,"University Lot Blvd"
"1717372740",2,"University Lot Blvd"
"1717376340",1,"University Lot Blvd"
"1717379940",1,"University Lot Blvd"
"1717383540",1,"University Lot Blvd"
"1717387140",0,"University Lot Blvd"
"1717390740",0,"University Lot Blvd"
"1717394340",1,"University Lot Blvd"
"1717397940",5,"University Lot Blvd"
"1717401540",5,"University Lot Blvd"
"1717405140",15,"University Lot Blvd"
"1717408740",25,"University Lot Blvd"
"1717412340",36,"University Lot Blvd"
"1717415940",45,"University Lot Blvd"
"1717419540",37,"University Lot Blvd"
"1717423140",32,"University Lot Blvd"
"1717426740",32,"University Lot Blvd"
"1717430340",45,"University Lot Blvd"
"1717433940",57,"University Lot Blvd"
"1717437540",53,"University Lot Blvd"
"1717441140",53,"University Lot Blvd"
"1717444740",34,"University Lot Blvd"
"1717448340",24,"University Lot Blvd"
"1717451940",12,"University Lot Blvd"
"1717455540",14,"University Lot Blvd"
"1717459140",14,"University Lot Blvd"
"1717462740",13,"University Lot Blvd"
"1717466340",13,"University Lot Blvd"
"1717469940",13,"University Lot Blvd"
"1717473540",15,"University Lot Blvd"
"1717477140",14,"University Lot Blvd"
"1717480740",16,"University Lot Blvd"
"1717484340",9,"University Lot Blvd"
"1717487940",10,"University Lot Blvd"
"1717491540",27,"University Lot Blvd"
"1717495140",50,"University Lot Blvd"
"1717498740",65,"University Lot Blvd"
"1717502340",65,"University Lot Blvd"
"1717505940",78,"University Lot Blvd"
"1717509540",71,"University Lot Blvd"
"1717513140",52,"University Lot Blvd"
"1717516740",37,"University Lot Blvd"
"1717520340",38,"University Lot Blvd"
"1717523940",43,"University Lot Blvd"
"1717527540",56,"University Lot Blvd"
"1717531140",51,"University Lot Blvd"
"1717534740",25,"University Lot Blvd"
"1717538340",12,"University Lot Blvd"
"1717541940",16,"University Lot Blvd"
"1717545540",16,"University Lot Blvd"
"1717549140",16,"University Lot Blvd"
"1717552740",14,"University Lot Blvd"
"1717556340",14,"University Lot Blvd"
"1717559940",14,"University Lot Blvd"
"1717563540",15,"University Lot Blvd"
"1717567140",15,"University Lot Blvd"
"1717570740",6,"University Lot Blvd"
"1717574340",8,"University Lot Blvd"
"1717577940",17,"University Lot Blvd"
"1717581540",26,"University Lot Blvd"
"1717585140",32,"University Lot Blvd"
"1717588740",37,"University Lot Blvd"
"1717592340",53,"University Lot Blvd"
"1717595940",61,"University Lot Blvd"
"1717599540",47,"University Lot Blvd"
"1717603140",42,"University Lot Blvd"
"1717606740",46,"University Lot Blvd"
"1717610340",42,"University Lot Blvd"
"1717613940",42,"University Lot Blvd"
"1717617540",38,"University Lot Blvd"
"1717621140",23,"University Lot Blvd"
"1717624740",20,"University Lot Blvd"
"1717628340",23,"University Lot Blvd"
"1717631940",20,"University Lot Blvd"
"1717635540",21,"University Lot Blvd"
"1717639140",17,"University Lot Blvd"
"1717642740",13,"University Lot Blvd"
"1717646340",12,"University Lot Blvd"
"1717649940",12,"University Lot Blvd"
"1717653540",14,"University Lot Blvd"
"1717657140",2,"University Lot Blvd"
"1717660740",8,"University Lot Blvd"
"1717664340",18,"University Lot Blvd"
"1717667940",31,"University Lot Blvd"
"1717671540",43,"University Lot Blvd"
"1717675140",48,"University Lot Blvd"
"1717678680",59,"University Lot Blvd"
"1717703940",60,"University Lot Blvd"
"1717707540",43,"University Lot Blvd"
"1717711140",40,"University Lot Blvd"
"1717714740",45,"University Lot Blvd"
"1717718340",58,"University Lot Blvd"
"1717721940",53,"University Lot Blvd"
"1717725540",51,"University Lot Blvd"
"1717729140",60,"University Lot Blvd"
"1717732740",51,"University Lot Blvd"
"1717736340",45,"University Lot Blvd"
"1717739940",41,"University Lot Blvd"
"1717743540",19,"University Lot Blvd"
"1717747140",20,"University Lot Blvd"
"1717750740",17,"University Lot Blvd"
"1717754340",17,"University Lot Blvd"
"1717757940",18,"University Lot Blvd"
"1717761540",18,"University Lot Blvd"
"1717765140",18,"University Lot Blvd"
"1717768740",9,"University Lot Blvd"
"1717772340",13,"University Lot Blvd"
"1717775940",23,"University Lot Blvd"
"1717779540",38,"University Lot Blvd"
"1717783140",42,"University Lot Blvd"
"1717786740",55,"University Lot Blvd"
"1717790340",45,"University Lot Blvd"
"1717793940",38,"University Lot Blvd"
"1717797540",30,"University Lot Blvd"
"1717801140",95,"University Lot Blvd"
"1717804740",119,"University Lot Blvd"
"1717808340",66,"University Lot Blvd"
"1717811940",50,"University Lot Blvd"
"1717815540",34,"University Lot Blvd"
"1717819140",26,"University Lot Blvd"
"1717822740",18,"University Lot Blvd"
"1717826340",25,"University Lot Blvd"
"1717829940",25,"University Lot Blvd"
"1717833540",22,"University Lot Blvd"
"1717837140",22,"University Lot Blvd"
"1717840740",21,"University Lot Blvd"
"1717844340",21,"University Lot Blvd"
"1717847940",22,"University Lot Blvd"
"1717851540",21,"University Lot Blvd"
"1717855140",10,"University Lot Blvd"
"1717858740",11,"University Lot Blvd"
"1717862340",20,"University Lot Blvd"
"1717865940",58,"University Lot Blvd"
"1717869540",91,"University Lot Blvd"
"1717873140",90,"University Lot Blvd"
"1717876740",43,"University Lot Blvd"
"1717880340",42,"University Lot Blvd"
"1717883940",51,"University Lot Blvd"
"1717887540",48,"University Lot Blvd"
"1717891140",43,"University Lot Blvd"
"1717894740",38,"University Lot Blvd"
"1717898340",30,"University Lot Blvd"
"1717901940",21,"University Lot Blvd"
"1717905540",14,"University Lot Blvd"
"1717909140",14,"University Lot Blvd"
"1717912740",14,"University Lot Blvd"
"1717916340",10,"University Lot Blvd"
"1717919940",10,"University Lot Blvd"
"1717923540",8,"University Lot Blvd"
"1717927140",7,"University Lot Blvd"
"1717930740",7,"University Lot Blvd"
"1717934340",7,"University Lot Blvd"
"1717937940",7,"University Lot Blvd"
"1717941540",8,"University Lot Blvd"
"1717945140",15,"University Lot Blvd"
"1717948740",45,"University Lot Blvd"
"1717952340",69,"University Lot Blvd"
"1717955940",89,"University Lot Blvd"
"1717959540",99,"University Lot Blvd"
"1717963140",115,"University Lot Blvd"
"1717966740",83,"University Lot Blvd"
"1717970340",88,"University Lot Blvd"
"1717973940",96,"University Lot Blvd"
"1717977540",95,"University Lot Blvd"
"1717981140",35,"University Lot Blvd"
"1717984740",47,"University Lot Blvd"
"1717988340",33,"University Lot Blvd"
"1717991940",20,"University Lot Blvd"
"1717995540",18,"University Lot Blvd"
"1717999140",14,"University Lot Blvd"
"1718002740",12,"University Lot Blvd"
"1718006340",11,"University Lot Blvd"
"1718009940",8,"University Lot Blvd"
"1718013540",8,"University Lot Blvd"
"1718017140",0,"University Lot Blvd"
"1718020740",0,"University Lot Blvd"
"1718024340",0,"University Lot Blvd"
"1718027940",1,"University Lot Blvd"
"1718031540",6,"University Lot Blvd"
"1718035140",11,"University Lot Blvd"
"1718038740",29,"University Lot Blvd"
"1718042340",32,"University Lot Blvd"
"1718045940",43,"University Lot Blvd"
"1718049540",42,"University Lot Blvd"
"1718053140",40,"University Lot Blvd"
"1718056740",31,"University Lot Blvd"
"1718060340",33,"University Lot Blvd"
"1718063940",44,"University Lot Blvd"
"1718067540",43,"University Lot Blvd"
"1718071140",43,"University Lot Blvd"
"1718074740",30,"University Lot Blvd"
"1718078340",21,"University Lot Blvd"
"1718081940",8,"University Lot Blvd"
"1718085540",17,"University Lot Blvd"
"1718089140",13,"University Lot Blvd"
"1718092740",11,"University Lot Blvd"
"1718096340",11,"University Lot Blvd"
"1718099940",11,"University Lot Blvd"
"1718103540",12,"University Lot Blvd"
"1718107140",12,"University Lot Blvd"
"1718110740",13,"University Lot Blvd"
"1718114340",5,"University Lot Blvd"
"1718117940",8,"University Lot Blvd"
"1718121540",23,"University Lot Blvd"
"1718125140",45,"University Lot Blvd"
"1718128740",53,"University Lot Blvd"
"1718132340",51,"University Lot Blvd"
"1718135940",56,"University Lot Blvd"
"1718139540",53,"University Lot Blvd"
"1718143140",46,"University Lot Blvd"
"1718146740",29,"University Lot Blvd"
"1718150340",39,"University Lot Blvd"
"1718153940",41,"University Lot Blvd"
"1718157540",73,"University Lot Blvd"
"1718161140",66,"University Lot Blvd"
"1718164740",40,"University Lot Blvd"
"1718168340",17,"University Lot Blvd"
"1718171940",16,"University Lot Blvd"
"1718175540",16,"University Lot Blvd"
"1718179140",13,"University Lot Blvd"
"1718182740",11,"University Lot Blvd"
"1718186340",11,"University Lot Blvd"
"1718189940",11,"University Lot Blvd"
"1718193540",11,"University Lot Blvd"
"1718197140",11,"University Lot Blvd"
"1718200740",0,"University Lot Blvd"
"1718204340",5,"University Lot Blvd"
"1718207940",10,"University Lot Blvd"
"1718211540",25,"University Lot Blvd"
"1718215140",32,"University Lot Blvd"
"1718218740",34,"University Lot Blvd"
"1718222340",38,"University Lot Blvd"
"1718225940",36,"University Lot Blvd"
"1718229540",32,"University Lot Blvd"
"1718233140",43,"University Lot Blvd"
"1718236740",39,"University Lot Blvd"
"1718240340",37,"University Lot Blvd"
"1718243940",41,"University Lot Blvd"
"1718247540",31,"University Lot Blvd"
"1718251140",20,"University Lot Blvd"
"1718254740",12,"University Lot Blvd"
"1718258340",19,"University Lot Blvd"
"1718261940",20,"University Lot Blvd"
"1718265540",18,"University Lot Blvd"
"1718269140",16,"University Lot Blvd"
"1718272740",14,"University Lot Blvd"
"1718276340",13,"University Lot Blvd"
"1718279940",14,"University Lot Blvd"
"1718283540",14,"University Lot Blvd"
"1718287140",1,"University Lot Blvd"
"1718290740",9,"University Lot Blvd"
"1718294340",18,"University Lot Blvd"
"1718297940",32,"University Lot Blvd"
"1718301540",38,"University Lot Blvd"
"1718305140",42,"University Lot Blvd"
"1718308740",47,"University Lot Blvd"
"1718312340",45,"University Lot Blvd"
"1718315940",37,"University Lot Blvd"
"1718319540",45,"University Lot Blvd"
"1718323140",60,"University Lot Blvd"
"1718326740",61,"University Lot Blvd"
"1718330340",62,"University Lot Blvd"
"1718333940",48,"University Lot Blvd"
"1718337540",34,"University Lot Blvd"
"1718341140",12,"University Lot Blvd"
"1718344740",19,"University Lot Blvd"
"1718348340",20,"University Lot Blvd"
"1718351940",17,"University Lot Blvd"
"1718355540",15,"University Lot Blvd"
"1718359140",15,"University Lot Blvd"
"1718362740",16,"University Lot Blvd"
"1718366340",16,"University Lot Blvd"
"1718369940",17,"University Lot Blvd"
"1718373540",4,"University Lot Blvd"
"1718377140",6,"University Lot Blvd"
"1718380740",15,"University Lot Blvd"
"1718384340",28,"University Lot Blvd"
"1718387940",35,"University Lot Blvd"
"1718391540",41,"University Lot Blvd"
"1718395140",46,"University Lot Blvd"
"1718398740",52,"University Lot Blvd"
"1718402340",46,"University Lot Blvd"
"1718403420",45,"University Lot Blvd"
"1718431140",22,"University Lot Blvd"
"1718434740",14,"University Lot Blvd"
"1718438340",13,"University Lot Blvd"
"1718441940",9,"University Lot Blvd"
"1718445540",9,"University Lot Blvd"
"1718449140",9,"University Lot Blvd"
"1718452740",9,"University Lot Blvd"
"1718456340",9,"University Lot Blvd"
"1718459940",2,"University Lot Blvd"
"1718463540",4,"University Lot Blvd"
"1718467140",15,"University Lot Blvd"
"1718470740",31,"University Lot Blvd"
"1718474340",45,"University Lot Blvd"
"1718477940",44,"University Lot Blvd"
"1718481540",46,"University Lot Blvd"
"1718485140",48,"University Lot Blvd"
"1718488740",56,"University Lot Blvd"
"1718492340",63,"University Lot Blvd"
"1718495940",55,"University Lot Blvd"
"1718499540",46,"University Lot Blvd"
"1718503140",40,"University Lot Blvd"
"1718506740",33,"University Lot Blvd"
"1718510340",22,"University Lot Blvd"
"1718513940",9,"University Lot Blvd"
"1718517540",5,"University Lot Blvd"
"1718521140",5,"University Lot Blvd"
"1718524740",3,"University Lot Blvd"
"1718528340",3,"University Lot Blvd"
"1718531940",3,"University Lot Blvd"
"1718535540",3,"University Lot Blvd"
"1718539140",2,"University Lot Blvd"
"1718542740",2,"University Lot Blvd"
"1718546340",3,"University Lot Blvd"
"1718549940",5,"University Lot Blvd"
"1718553540",16,"University Lot Blvd"
"1718557140",29,"University Lot Blvd"
"1718560740",41,"University Lot Blvd"
"1718564340",49,"University Lot Blvd"
"1718567940",35,"University Lot Blvd"
"1718571540",35,"University Lot Blvd"
"1718575140",27,"University Lot Blvd"
"1718578740",30,"University Lot Blvd"
"1718582340",33,"University Lot Blvd"
"1718585940",26,"University Lot Blvd"
"1718589540",38,"University Lot Blvd"
"1718593140",43,"University Lot Blvd"
"1718596740",33,"University Lot Blvd"
"1718600340",25,"University Lot Blvd"
"1718603940",7,"University Lot Blvd"
"1718607540",6,"University Lot Blvd"
"1718611140",3,"University Lot Blvd"
"1718614740",3,"University Lot Blvd"
"1718618340",3,"University Lot Blvd"
"1718621940",0,"University Lot Blvd"
"1718625540",0,"University Lot Blvd"
"1718629140",0,"University Lot Blvd"
"1718632740",6,"University Lot Blvd"
"1718636340",6,"University Lot Blvd"
"1718639940",12,"University Lot Blvd"
"1718643540",29,"University Lot Blvd"
"1718647140",45,"University Lot Blvd"
"1718650740",48,"University Lot Blvd"
"1718654340",46,"University Lot Blvd"
"1718657940",45,"University Lot Blvd"
"1718661540",39,"University Lot Blvd"
"1718665140",35,"University Lot Blvd"
"1718668740",39,"University Lot Blvd"
"1718672340",37,"University Lot Blvd"
"1718675940",39,"University Lot Blvd"
"1718679540",33,"University Lot Blvd"
"1718683140",21,"University Lot Blvd"
"1718686740",6,"University Lot Blvd"
"1718690340",8,"University Lot Blvd"
"1718693940",8,"University Lot Blvd"
"1718697540",7,"University Lot Blvd"
"1718701140",7,"University Lot Blvd"
"1718704740",7,"University Lot Blvd"
"1718708340",7,"University Lot Blvd"
"1718711940",8,"University Lot Blvd"
"1718715540",8,"University Lot Blvd"
"1718719140",6,"University Lot Blvd"
"1718722740",7,"University Lot Blvd"
"1718726340",31,"University Lot Blvd"
"1718729940",46,"University Lot Blvd"
"1718733540",56,"University Lot Blvd"
"1718737140",61,"University Lot Blvd"
"1718740740",56,"University Lot Blvd"
"1718744340",54,"University Lot Blvd"
"1718747940",43,"University Lot Blvd"
"1718751540",35,"University Lot Blvd"
"1718755140",41,"University Lot Blvd"
"1718758740",42,"University Lot Blvd"
"1718762340",38,"University Lot Blvd"
"1718765940",25,"University Lot Blvd"
"1718769540",12,"University Lot Blvd"
"1718773140",8,"University Lot Blvd"
"1718776740",16,"University Lot Blvd"
"1718780340",15,"University Lot Blvd"
"1718783940",15,"University Lot Blvd"
"1718787540",13,"University Lot Blvd"
"1718791140",13,"University Lot Blvd"
"1718794740",15,"University Lot Blvd"
"1718798340",15,"University Lot Blvd"
"1718801940",15,"University Lot Blvd"
"1718805540",6,"University Lot Blvd"
"1718809140",7,"University Lot Blvd"
"1718812740",22,"University Lot Blvd"
"1718816340",38,"University Lot Blvd"
"1718819940",47,"University Lot Blvd"
"1718823540",56,"University Lot Blvd"
"1718827140",66,"University Lot Blvd"
"1718830740",79,"University Lot Blvd"
"1718834340",54,"University Lot Blvd"
"1718837940",40,"University Lot Blvd"
"1718841540",47,"University Lot Blvd"
"1718845140",51,"University Lot Blvd"
"1718848740",51,"University Lot Blvd"
"1718852340",44,"University Lot Blvd"
"1718855940",29,"University Lot Blvd"
"1718859540",14,"University Lot Blvd"
"1718863140",18,"University Lot Blvd"
"1718866740",20,"University Lot Blvd"
"1718870340",23,"University Lot Blvd"
"1718873940",21,"University Lot Blvd"
"1718877540",15,"University Lot Blvd"
"1718881140",14,"University Lot Blvd"
"1718884740",15,"University Lot Blvd"
"1718884800",15,"University Lot Blvd"
