,Actual,Predicted
951,35,27.291079840627773
952,27,15.720732014437466
953,22,11.642924549818323
954,21,13.633031444315858
955,18,8.958264432612328
956,17,10.601890532061208
957,17,12.219484602696728
958,18,13.41248917636435
959,21,16.24431327599313
960,42,40.16654936022855
961,101,114.54942722893328
962,145,196.30876440115705
963,166,225.4048879628937
964,201,229.55173818991392
965,206,244.048869654236
966,209,253.16657138395038
967,205,244.08430067897407
968,177,218.96087663845353
969,142,151.74212123463747
970,117,118.9816591758315
971,101,119.76080443264824
972,293,136.8220155435128
973,303,118.56657801652824
974,190,75.05781117715433
975,47,24.44081043743146
976,32,13.449083797811978
977,26,2.6047532480454327
978,23,0.0
979,22,0.0
980,21,0.0
981,22,0.3087711642069113
982,21,0.12366370660396031
983,21,0.0
984,21,3.883360855652984
985,43,19.055989373186943
986,54,40.393342793359
987,67,61.60339842448608
988,81,76.314198658012
989,74,84.5803649863026
990,93,94.83570664919485
991,98,113.25073927769276
992,103,110.19266939219479
993,89,86.29640610940062
994,92,79.66870762739282
995,128,114.42961997584207
996,213,163.80017750018442
997,192,155.48813460167412
998,80,113.26935907942905
999,36,35.27096473436667
1000,27,3.705087854314759
1001,26,0.0
1002,26,0.18601869948062788
1003,26,1.9533965341391402
1004,25,1.4313284344465438
1005,24,0.0
1006,24,0.0
1007,24,0.0
1008,23,2.0344848233505575
1009,25,11.788402530544307
1010,28,20.557254584431085
1011,45,28.90678129395533
1012,59,42.192595256084765
1013,71,69.08558669404148
1014,82,115.5550107386875
1015,86,171.96472710102543
1016,91,185.89284311610768
1017,82,141.06847800414369
1018,74,76.94300573286228
1019,60,40.500879417185
1020,58,39.0313918475312
1021,50,25.933472179830076
1022,43,25.69798908226939
1023,32,10.89687404572166
1024,27,6.916981570076297
1025,26,5.54077756599578
1026,24,0.0
1027,0,0.0
1028,0,0.0
1029,0,0.0
1030,2,0.0
1031,10,0.0
1032,62,16.972370599939758
1033,168,101.81784700526848
1034,227,196.9486198096302
1035,259,239.2367460826945
1036,308,250.77933925190843
1037,343,264.2351742659545
1038,329,266.9219175921327
1039,292,251.3129834281958
1040,276,220.78818043718906
1041,191,144.14065897551632
1042,135,91.50946563132914
1043,101,62.63349645475479
1044,81,51.22510071260481
1045,56,20.73372043932752
1046,26,0.0
1047,16,0.0
1048,7,0.0
1049,3,0.0
1050,2,0.0
1051,2,0.0
1052,2,0.0
1053,2,0.0
1054,2,0.0
1055,12,0.0
1056,67,17.626548442146383
1057,180,121.02611016073494
1058,254,235.85650988376977
1059,270,291.3642088274288
1060,287,308.55461954096455
1061,293,324.3282962881476
1062,296,329.4653462694237
1063,277,314.8075038893157
1064,257,279.0026402923303
1065,189,188.9758994795316
1066,121,119.19494221080807
1067,97,76.84136555320916
1068,90,59.752814154284174
1069,59,29.017053331502453
1070,30,0.0
1071,19,0.0
1072,11,0.0
1073,7,0.0
1074,4,0.0
1075,2,0.0
1076,2,0.0
1077,1,0.0
1078,3,0.0
1079,17,0.0
1080,75,22.40410016159673
1081,174,130.2623196431306
1082,243,245.35874295773107
1083,273,297.7644702423757
1084,303,311.5565785877222
1085,333,325.0022395778822
1086,339,327.3110850446506
1087,331,307.87224025242944
1088,287,267.57769138985316
1089,195,178.56715273006088
1090,122,118.34743139015673
1091,107,90.647170514709
1092,83,84.96465936882515
1093,54,55.8671380276395
1094,24,16.374567477759715
1095,11,0.0
1096,6,0.0
1097,2,0.0
1098,2,0.0
1099,0,0.0
1100,0,0.0
1101,0,0.0
1102,1,0.0
1103,8,0.0
1104,43,24.06243463842096
1105,138,122.58975316109822
1106,193,229.23520305131467
1107,217,279.207892897257
1108,249,297.1975872143894
1109,265,317.0931434990952
1110,246,323.1656278509705
1111,228,304.0282165996245
1112,221,264.2012257827098
1113,164,179.65768392653533
1114,157,127.86478876518919
1115,136,108.75936614588122
1116,62,108.04658605239975
1117,40,79.6928407056419
1118,29,38.87440682835942
1119,11,3.6432748170893925
1120,6,0.0
1121,2,0.0
1122,2,0.0
1123,1,0.0
1124,2,0.0
1125,2,0.0
1126,3,0.0
1127,6,0.0
1128,20,17.194895422764844
1129,124,91.65388165750434
1130,188,173.4895142513984
1131,207,202.66211777144628
1132,223,206.88563004048746
1133,244,221.4596030673082
1134,248,230.65432345562726
1135,243,221.64924597921149
1136,231,196.60318725887836
1137,172,129.46196677318844
1138,113,96.77920672093379
1139,81,97.63621856754287
1140,66,114.77545833895961
1141,43,96.59820909100476
1142,20,53.16778760055021
1143,9,2.6292867650444918
1144,4,0.0
1145,0,0.0
1146,0,0.0
1147,0,0.0
1148,0,0.0
1149,0,0.0
1150,0,0.0
1151,1,0.0
1152,17,0.0
1153,41,0.0
1154,52,19.454802027235196
1155,67,40.74501657249942
1156,79,55.53609762001279
1157,98,63.88266416837134
1158,114,74.21852292942044
1159,120,92.714187014281
1160,135,89.73686044706001
1161,130,65.9214498128839
1162,133,59.37471080442997
1163,200,94.21668693905767
1164,200,143.66841004611786
1165,185,135.43763201354002
1166,24,93.30021814680558
1167,1,15.38327971907898
1168,0,0.0
1169,0,0.0
1170,0,0.0
1171,2,0.0
1172,0,0.0
1173,0,0.0
1174,1,0.0
1175,3,0.0
1176,26,0.0
1177,44,0.0
1178,63,1.5710903011804334
1179,84,10.003008997471884
1180,108,23.37127673456052
1181,122,50.346781272091135
1182,145,96.89877523725265
1183,157,153.39111588079808
1184,150,167.40190805153503
1185,108,122.66026850524847
1186,101,58.6175687310024
1187,84,22.258259379884706
1188,80,20.87163078287316
1189,72,7.856609648117363
1190,23,7.7040621498489115
1191,16,0.0
1192,4,0.0
1193,5,0.0
1194,3,0.0
1195,0,0.0
1196,0,0.0
1197,0,0.0
1198,1,0.0
1199,14,0.0
1200,59,0.0
1201,180,84.73796064400979
