,Actual,Predicted
874,38,53.862817376017695
875,36,38.975547365796615
876,33,28.116893618391476
877,31,13.412149345259586
878,30,0.0
879,29,0.0
880,26,0.0
881,26,0.0
882,28,0.0
883,28,0.0
884,29,0.0
885,30,0.0
886,33,4.918549672363703
887,42,20.580114394827127
888,78,64.08839586043348
889,176,164.00592159909928
890,315,246.76996170438758
891,409,288.6472898885229
892,443,317.5118393426432
893,454,349.18675826034723
894,500,371.9944376623351
895,490,363.6507583408255
896,436,323.6088534547924
897,330,214.03519225952078
898,232,131.4605807729223
899,168,95.66643863870024
900,138,76.7818976577837
901,111,63.449681887157475
902,92,47.08206615406245
903,65,38.673060554673164
904,53,32.42315605768214
905,50,28.45700751146639
906,48,30.69833765070891
907,48,37.408916780944885
908,47,29.558014340378115
909,49,32.719304921475015
910,51,36.2034352813728
911,55,49.68007997710175
912,97,102.06691103302796
913,222,216.53710748164733
914,368,308.662465703185
915,446,347.17242629694334
916,492,360.8853967161404
917,492,372.926995776392
918,493,379.2300806221959
919,485,361.2460700345463
920,449,318.3303557272826
921,346,210.82851305155484
922,246,132.98052756895177
923,191,101.91923917197019
924,137,85.37548757323052
925,98,71.38577080631454
926,75,53.23675922011266
927,70,44.57365328407396
928,62,40.23580219077865
929,58,38.23816918347163
930,56,40.13920919218563
931,58,44.613666601622576
932,57,35.61852502104221
933,58,40.56521950017125
934,60,46.30136261735156
935,69,57.24049100767894
936,100,99.53056969806246
937,186,199.62648525763203
938,278,280.04416100405314
939,336,313.79738875382117
940,387,327.6400113060217
941,410,339.3102025963046
942,431,342.6423316546992
943,414,323.2115465735537
944,379,286.45080421645144
945,291,193.59218223573222
946,211,132.30527319357512
947,158,111.10517116818932
948,118,94.75001963127772
949,95,75.98161341498013
950,91,54.88103872542222
951,80,46.91861277751269
952,68,42.84929597505831
953,62,36.62189332542363
954,61,31.63215993839146
955,60,33.15933241804337
956,58,29.092204983758766
957,59,42.22498906366178
958,62,48.59849726336786
959,68,44.51913811177349
960,83,57.71700216688757
961,131,124.5086882806942
962,172,177.60879184946876
963,204,193.95270956224908
964,224,198.2545898564893
965,238,205.59821829415924
966,248,210.4441147929113
967,234,200.9156059195109
968,226,182.73634883683675
969,156,113.3374711396655
970,119,74.9144083493121
971,103,72.48802812482316
972,91,70.26663842881959
973,80,61.388709583445824
974,73,45.488946475454426
975,65,37.48883873206989
976,63,55.279848781973236
977,58,52.983802901890336
978,60,48.519931687073544
979,60,46.728974088545364
980,61,47.584983852020486
981,60,49.529668433542184
982,60,50.31457143351234
983,59,51.761844654076576
984,60,52.646973830116735
985,62,64.25810325984784
986,69,73.90280072768977
987,90,81.57785446465051
988,89,86.49644343771611
989,94,89.98676159496723
990,115,95.72663366530033
991,108,100.87914556062952
992,103,100.46964287654026
993,89,85.94097283001611
994,115,72.37596560251578
995,115,66.56209516614489
996,121,67.79612818497253
997,78,69.34033794192605
998,76,64.35594428498983
999,70,51.25452106317632
1000,65,43.893426374954764
1001,61,49.1153312328463
1002,60,49.95226689125052
1003,60,49.05884453587354
1004,58,47.387404325519256
1005,57,46.98498571451762
1006,57,48.037600020520706
1007,56,50.73600562228683
1008,58,49.86098525005647
1009,59,55.16901777398488
1010,61,57.40434546657147
1011,66,61.900371754591944
1012,66,69.51957454384821
1013,81,77.76009348079423
1014,89,85.37167009056499
1015,102,89.32151429355136
1016,107,89.57208180224852
1017,99,81.5355803299656
1018,93,77.34591610621575
1019,89,75.55316873984731
1020,81,70.69423326323879
1021,76,61.72290142728465
1022,73,54.663911603830826
1023,71,55.92068475746354
1024,64,46.84410190633853
1025,61,58.59171612361735
1026,61,45.50148569927608
1027,59,9.224851852213476
1028,0,0.0
1029,3,0.0
1030,7,0.0
1031,15,0.0
1032,77,0.0
1033,140,48.56698886961566
1034,195,111.97692545880933
1035,244,134.13380676050025
1036,256,148.4048594655225
1037,269,171.21094629577092
1038,274,189.64621614645364
1039,242,183.06655521028947
1040,223,155.0155396735405
1041,163,68.48533572784228
1042,95,13.35312925026944
1043,81,0.0
1044,61,0.0
1045,53,0.0
1046,31,0.0
1047,27,0.0
1048,21,0.0
1049,20,0.0
1050,18,0.0
1051,18,0.0
1052,17,0.0
1053,20,0.0
1054,21,0.0
1055,31,0.0
1056,67,24.642801614706016
1057,154,124.64036775634318
1058,226,207.48496045691718
1059,258,249.44334852946074
1060,276,278.3894602931706
1061,295,310.14643903827255
1062,300,333.0366709001425
1063,289,324.7760317508661
1064,264,284.8176497991567
1065,189,175.3279894327802
1066,116,92.83785162821634
1067,84,57.128651179408294
1068,82,38.32951482437357
1069,75,25.0831617283586
1070,51,8.801861680569571
1071,40,0.47961980199106025
1072,36,0.0
1073,35,0.0
1074,33,0.0
1075,31,0.0
1076,29,0.0
1077,31,0.0
1078,35,0.0
1079,45,12.196276423475727
1080,106,64.67367751035069
1081,199,179.23484167357586
1082,271,271.4515602394743
1083,301,310.0532686775841
1084,334,323.8583693871027
1085,355,335.9924760866326
1086,360,342.3884408434261
1087,356,324.49767734740476
1088,346,281.6755721579324
1089,244,174.26769557159952
1090,167,96.51402804429743
1091,130,65.54740432360963
1092,113,49.09865901829311
1093,99,35.204285022329465
1094,81,17.15094761438281
1095,64,8.58384210323687
1096,61,4.342312551612614
1097,52,2.44131709647136
1098,50,4.4393055164426
1099,50,9.011017085885213
1100,49,0.11343025831840672
1101,51,5.157974991994154
1102,52,10.992258691018998
1103,64,22.029812900035626
1104,121,64.4185974497322
1105,206,164.61349385262233
1106,248,245.1304202372442
1107,288,278.9831633291343
1108,305,292.92556077001706
1109,307,304.69578139459304
1110,301,308.1281890910678
1111,281,288.7979268244396
1112,258,252.13794637390978
1113,195,159.38032020357764
1114,139,98.19463585465235
1115,122,77.09598219366517
1116,109,60.842497675174336
1117,100,42.17597195152605
1118,74,21.177486197134577
1119,69,13.317352477892834
1120,70,9.350526114727328
1121,66,3.2258070376080146
1122,65,0.0
1123,64,0.0
1124,65,0.0
1125,67,9.241466864150924
1126,70,15.718548205552896
1127,75,11.742924868982444
1128,105,25.044682507677305
1129,167,91.94041477883526
1130,207,145.14471214303373
1131,224,161.5929662410525
1132,255,165.9993205169547
1133,266,173.4475554663501
1134,277,178.39818605690556
1135,268,168.97453384384883
1136,248,150.9002510134122
1137,190,81.60646019662613
1138,162,43.288591939758426
1139,151,40.9675089392355
1140,134,38.85151421036503
1141,103,30.079073176731114
1142,88,14.284885773850021
1143,80,6.3904366994564645
1144,75,24.28718350895946
1145,71,22.096947576433493
1146,71,17.738954613235233
1147,71,16.053938707460294
1148,71,17.015948743125957
1149,71,19.06668733121654
1150,72,19.95769324722763
1151,71,21.511113460290428
1152,93,22.502428909670698
1153,102,34.21977909506197
1154,110,43.970727022305944
1155,116,51.75205615077664
1156,121,56.776940693536666
1157,146,60.37356986633291
1158,157,66.21976367004939
1159,161,71.47860330291101
1160,159,71.17542966859223
1161,154,56.75308530265976
1162,137,43.294395720199844
1163,118,37.586830246319494
1164,118,38.92715090464665
1165,102,40.577626363168534
1166,85,35.699471872357435
1167,76,22.704256688388817
1168,70,15.449334347037835
1169,72,20.777371302778047
1170,70,21.720394279724264
1171,70,20.93300994473272
1172,70,19.36755395238796
1173,70,19.07106128198592
1174,69,20.2295387813681
